PLAYER_ID,PLAYER,SEASON,Height,Weight,Position,Draft Year
203957,Danté Exum,2017-18,6-5,214,Guard,2014
203957,Danté Exum,2023-24,6-5,214,Guard,2014
203957,Danté Exum,2019-20,6-5,214,Guard,2014
1631108,Max Christie,2024-25,6-5,190,Guard,2022
1631108,Max Christie,2023-24,6-5,190,Guard,2022
1631108,Max Christie,2022-23,6-5,190,Guard,2022
1630702,Jaden Hardy,2024-25,6-3,198,Guard,2022
1630702,Jaden Hardy,2023-24,6-3,198,Guard,2022
1630702,Jaden Hardy,2022-23,6-3,198,Guard,2022
1641726,Dereck Lively II,2024-25,7-1,230,Center,2023
1641726,Dereck Lively II,2023-24,7-1,230,Center,2023
203076,Anthony Davis,2018-19,6-10,253,Forward-Center,2012
203076,Anthony Davis,2024-25,6-10,253,Forward-Center,2012
203076,Anthony Davis,2016-17,6-10,253,Forward-Center,2012
203076,Anthony Davis,2020-21,6-10,253,Forward-Center,2012
203076,Anthony Davis,2021-22,6-10,253,Forward-Center,2012
203076,Anthony Davis,2017-18,6-10,253,Forward-Center,2012
203076,Anthony Davis,2022-23,6-10,253,Forward-Center,2012
203076,Anthony Davis,2023-24,6-10,253,Forward-Center,2012
203076,Anthony Davis,2015-16,6-10,253,Forward-Center,2012
203076,Anthony Davis,2019-20,6-10,253,Forward-Center,2012
203939,Dwight Powell,2018-19,6-10,240,Forward-Center,2014
203939,Dwight Powell,2024-25,6-10,240,Forward-Center,2014
203939,Dwight Powell,2016-17,6-10,240,Forward-Center,2014
203939,Dwight Powell,2020-21,6-10,240,Forward-Center,2014
203939,Dwight Powell,2021-22,6-10,240,Forward-Center,2014
203939,Dwight Powell,2017-18,6-10,240,Forward-Center,2014
203939,Dwight Powell,2022-23,6-10,240,Forward-Center,2014
203939,Dwight Powell,2023-24,6-10,240,Forward-Center,2014
203939,Dwight Powell,2015-16,6-10,240,Forward-Center,2014
203939,Dwight Powell,2019-20,6-10,240,Forward-Center,2014
1641765,Olivier-Maxence Prosper,2024-25,6-7,230,Forward,2023
1641765,Olivier-Maxence Prosper,2023-24,6-7,230,Forward,2023
1630314,Brandon Williams,2024-25,6-1,190,Guard,Undrafted
1630314,Brandon Williams,2023-24,6-1,190,Guard,Undrafted
1630314,Brandon Williams,2021-22,6-1,190,Guard,Undrafted
202681,Kyrie Irving,2018-19,6-2,195,Guard,2011
202681,Kyrie Irving,2024-25,6-2,195,Guard,2011
202681,Kyrie Irving,2016-17,6-2,195,Guard,2011
202681,Kyrie Irving,2020-21,6-2,195,Guard,2011
202681,Kyrie Irving,2021-22,6-2,195,Guard,2011
202681,Kyrie Irving,2017-18,6-2,195,Guard,2011
202681,Kyrie Irving,2022-23,6-2,195,Guard,2011
202681,Kyrie Irving,2023-24,6-2,195,Guard,2011
202681,Kyrie Irving,2015-16,6-2,195,Guard,2011
202681,Kyrie Irving,2019-20,6-2,195,Guard,2011
1630230,Naji Marshall,2024-25,6-6,220,Forward,Undrafted
1630230,Naji Marshall,2020-21,6-6,220,Forward,Undrafted
1630230,Naji Marshall,2021-22,6-6,220,Forward,Undrafted
1630230,Naji Marshall,2022-23,6-6,220,Forward,Undrafted
1630230,Naji Marshall,2023-24,6-6,220,Forward,Undrafted
1628997,Caleb Martin,2024-25,6-5,205,Forward,Undrafted
1628997,Caleb Martin,2020-21,6-5,205,Forward,Undrafted
1628997,Caleb Martin,2021-22,6-5,205,Forward,Undrafted
1628997,Caleb Martin,2022-23,6-5,205,Forward,Undrafted
1628997,Caleb Martin,2023-24,6-5,205,Forward,Undrafted
1628997,Caleb Martin,2019-20,6-5,205,Forward,Undrafted
1630556,Kessler Edwards,2024-25,6-7,203,Forward,2021
1630556,Kessler Edwards,2023-24,6-7,203,Forward,2021
1630556,Kessler Edwards,2021-22,6-7,203,Forward,2021
1630556,Kessler Edwards,2022-23,6-7,203,Forward,2021
1629655,Daniel Gafford,2024-25,6-10,265,Forward-Center,2019
1629655,Daniel Gafford,2020-21,6-10,265,Forward-Center,2019
1629655,Daniel Gafford,2021-22,6-10,265,Forward-Center,2019
1629655,Daniel Gafford,2022-23,6-10,265,Forward-Center,2019
1629655,Daniel Gafford,2023-24,6-10,265,Forward-Center,2019
1629655,Daniel Gafford,2019-20,6-10,265,Forward-Center,2019
1630539,Kai Jones,2024-25,6-11,221,Center-Forward,2021
1630539,Kai Jones,2021-22,6-11,221,Center-Forward,2021
1630539,Kai Jones,2022-23,6-11,221,Center-Forward,2021
1629023,P.J. Washington,2024-25,6-7,230,Forward,2019
1629023,P.J. Washington,2020-21,6-7,230,Forward,2019
1629023,P.J. Washington,2021-22,6-7,230,Forward,2019
1629023,P.J. Washington,2022-23,6-7,230,Forward,2019
1629023,P.J. Washington,2023-24,6-7,230,Forward,2019
1629023,P.J. Washington,2019-20,6-7,230,Forward,2019
203915,Spencer Dinwiddie,2018-19,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2024-25,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2016-17,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2020-21,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2021-22,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2017-18,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2022-23,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2023-24,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2015-16,6-5,215,Guard,2014
203915,Spencer Dinwiddie,2019-20,6-5,215,Guard,2014
202691,Klay Thompson,2018-19,6-5,220,Guard,2011
202691,Klay Thompson,2024-25,6-5,220,Guard,2011
202691,Klay Thompson,2016-17,6-5,220,Guard,2011
202691,Klay Thompson,2021-22,6-5,220,Guard,2011
202691,Klay Thompson,2017-18,6-5,220,Guard,2011
202691,Klay Thompson,2022-23,6-5,220,Guard,2011
202691,Klay Thompson,2023-24,6-5,220,Guard,2011
202691,Klay Thompson,2015-16,6-5,220,Guard,2011
1631128,Christian Braun,2024-25,6-6,220,Guard,2022
1631128,Christian Braun,2023-24,6-6,220,Guard,2022
1631128,Christian Braun,2022-23,6-6,220,Guard,2022
1629008,Michael Porter Jr.,2024-25,6-10,218,Forward,2018
1629008,Michael Porter Jr.,2020-21,6-10,218,Forward,2018
1629008,Michael Porter Jr.,2021-22,6-10,218,Forward,2018
1629008,Michael Porter Jr.,2022-23,6-10,218,Forward,2018
1629008,Michael Porter Jr.,2023-24,6-10,218,Forward,2018
1629008,Michael Porter Jr.,2019-20,6-10,218,Forward,2018
1631124,Julian Strawther,2024-25,6-6,205,Guard,2023
1631124,Julian Strawther,2023-24,6-6,205,Guard,2023
201566,Russell Westbrook,2018-19,6-4,200,Guard,2008
201566,Russell Westbrook,2024-25,6-4,200,Guard,2008
201566,Russell Westbrook,2016-17,6-4,200,Guard,2008
201566,Russell Westbrook,2020-21,6-4,200,Guard,2008
201566,Russell Westbrook,2021-22,6-4,200,Guard,2008
201566,Russell Westbrook,2017-18,6-4,200,Guard,2008
201566,Russell Westbrook,2022-23,6-4,200,Guard,2008
201566,Russell Westbrook,2023-24,6-4,200,Guard,2008
201566,Russell Westbrook,2015-16,6-4,200,Guard,2008
201566,Russell Westbrook,2019-20,6-4,200,Guard,2008
1641816,Hunter Tyson,2024-25,6-8,215,Forward,2023
1641816,Hunter Tyson,2023-24,6-8,215,Forward,2023
201599,DeAndre Jordan,2018-19,6-11,265,Center,2008
201599,DeAndre Jordan,2024-25,6-11,265,Center,2008
201599,DeAndre Jordan,2016-17,6-11,265,Center,2008
201599,DeAndre Jordan,2020-21,6-11,265,Center,2008
201599,DeAndre Jordan,2021-22,6-11,265,Center,2008
201599,DeAndre Jordan,2017-18,6-11,265,Center,2008
201599,DeAndre Jordan,2022-23,6-11,265,Center,2008
201599,DeAndre Jordan,2023-24,6-11,265,Center,2008
201599,DeAndre Jordan,2015-16,6-11,265,Center,2008
201599,DeAndre Jordan,2019-20,6-11,265,Center,2008
1631212,Peyton Watson,2024-25,6-8,200,Guard,2022
1631212,Peyton Watson,2023-24,6-8,200,Guard,2022
1631212,Peyton Watson,2022-23,6-8,200,Guard,2022
203967,Dario Šarić,2018-19,6-10,225,Forward-Center,2014
203967,Dario Šarić,2024-25,6-10,225,Forward-Center,2014
203967,Dario Šarić,2016-17,6-10,225,Forward-Center,2014
203967,Dario Šarić,2020-21,6-10,225,Forward-Center,2014
203967,Dario Šarić,2017-18,6-10,225,Forward-Center,2014
203967,Dario Šarić,2022-23,6-10,225,Forward-Center,2014
203967,Dario Šarić,2023-24,6-10,225,Forward-Center,2014
203967,Dario Šarić,2019-20,6-10,225,Forward-Center,2014
1641790,PJ Hall,2024-25,6-8,245,Center,Undrafted
203999,Nikola Jokić,2018-19,6-11,284,Center,2014
203999,Nikola Jokić,2024-25,6-11,284,Center,2014
203999,Nikola Jokić,2016-17,6-11,284,Center,2014
203999,Nikola Jokić,2020-21,6-11,284,Center,2014
203999,Nikola Jokić,2021-22,6-11,284,Center,2014
203999,Nikola Jokić,2017-18,6-11,284,Center,2014
203999,Nikola Jokić,2022-23,6-11,284,Center,2014
203999,Nikola Jokić,2023-24,6-11,284,Center,2014
203999,Nikola Jokić,2015-16,6-11,284,Center,2014
203999,Nikola Jokić,2019-20,6-11,284,Center,2014
1642461,Spencer Jones,2024-25,6-7,225,Forward,Undrafted
1630192,Zeke Nnaji,2024-25,6-10,240,Forward-Center,2020
1630192,Zeke Nnaji,2020-21,6-10,240,Forward-Center,2020
1630192,Zeke Nnaji,2021-22,6-10,240,Forward-Center,2020
1630192,Zeke Nnaji,2022-23,6-10,240,Forward-Center,2020
1630192,Zeke Nnaji,2023-24,6-10,240,Forward-Center,2020
1641725,Trey Alexander,2024-25,6-5,185,Guard,Undrafted
1629618,Jalen Pickett,2024-25,6-2,202,Guard,2023
1629618,Jalen Pickett,2023-24,6-2,202,Guard,2023
1627750,Jamal Murray,2018-19,6-4,215,Guard,2016
1627750,Jamal Murray,2024-25,6-4,215,Guard,2016
1627750,Jamal Murray,2016-17,6-4,215,Guard,2016
1627750,Jamal Murray,2020-21,6-4,215,Guard,2016
1627750,Jamal Murray,2017-18,6-4,215,Guard,2016
1627750,Jamal Murray,2022-23,6-4,215,Guard,2016
1627750,Jamal Murray,2023-24,6-4,215,Guard,2016
1627750,Jamal Murray,2019-20,6-4,215,Guard,2016
1628427,Vlatko Čančar,2024-25,6-8,236,Forward,2017
1628427,Vlatko Čančar,2020-21,6-8,236,Forward,2017
1628427,Vlatko Čančar,2021-22,6-8,236,Forward,2017
1628427,Vlatko Čančar,2022-23,6-8,236,Forward,2017
1628427,Vlatko Čančar,2019-20,6-8,236,Forward,2017
203932,Aaron Gordon,2018-19,6-8,235,Forward,2014
203932,Aaron Gordon,2024-25,6-8,235,Forward,2014
203932,Aaron Gordon,2016-17,6-8,235,Forward,2014
203932,Aaron Gordon,2020-21,6-8,235,Forward,2014
203932,Aaron Gordon,2021-22,6-8,235,Forward,2014
203932,Aaron Gordon,2017-18,6-8,235,Forward,2014
203932,Aaron Gordon,2022-23,6-8,235,Forward,2014
203932,Aaron Gordon,2023-24,6-8,235,Forward,2014
203932,Aaron Gordon,2015-16,6-8,235,Forward,2014
203932,Aaron Gordon,2019-20,6-8,235,Forward,2014
1627780,Gary Payton II,2018-19,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2024-25,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2016-17,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2020-21,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2021-22,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2017-18,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2022-23,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2023-24,6-2,195,Guard,Undrafted
1627780,Gary Payton II,2019-20,6-2,195,Guard,Undrafted
1630228,Jonathan Kuminga,2024-25,6-7,225,Forward,2021
1630228,Jonathan Kuminga,2023-24,6-7,225,Forward,2021
1630228,Jonathan Kuminga,2021-22,6-7,225,Forward,2021
1630228,Jonathan Kuminga,2022-23,6-7,225,Forward,2021
1641764,Brandin Podziemski,2024-25,6-4,205,Guard,2023
1641764,Brandin Podziemski,2023-24,6-4,205,Guard,2023
1630541,Moses Moody,2024-25,6-5,211,Guard,2021
1630541,Moses Moody,2023-24,6-5,211,Guard,2021
1630541,Moses Moody,2021-22,6-5,211,Guard,2021
1630541,Moses Moody,2022-23,6-5,211,Guard,2021
1626172,Kevon Looney,2018-19,6-9,222,Forward,2015
1626172,Kevon Looney,2024-25,6-9,222,Forward,2015
1626172,Kevon Looney,2016-17,6-9,222,Forward,2015
1626172,Kevon Looney,2020-21,6-9,222,Forward,2015
1626172,Kevon Looney,2021-22,6-9,222,Forward,2015
1626172,Kevon Looney,2017-18,6-9,222,Forward,2015
1626172,Kevon Looney,2022-23,6-9,222,Forward,2015
1626172,Kevon Looney,2023-24,6-9,222,Forward,2015
1626172,Kevon Looney,2015-16,6-9,222,Forward,2015
1626172,Kevon Looney,2019-20,6-9,222,Forward,2015
1627741,Buddy Hield,2018-19,6-4,220,Guard,2016
1627741,Buddy Hield,2024-25,6-4,220,Guard,2016
1627741,Buddy Hield,2016-17,6-4,220,Guard,2016
1627741,Buddy Hield,2020-21,6-4,220,Guard,2016
1627741,Buddy Hield,2021-22,6-4,220,Guard,2016
1627741,Buddy Hield,2017-18,6-4,220,Guard,2016
1627741,Buddy Hield,2022-23,6-4,220,Guard,2016
1627741,Buddy Hield,2023-24,6-4,220,Guard,2016
1627741,Buddy Hield,2019-20,6-4,220,Guard,2016
202710,Jimmy Butler III,2018-19,6-6,230,Forward,2011
202710,Jimmy Butler III,2024-25,6-6,230,Forward,2011
202710,Jimmy Butler III,2016-17,6-6,230,Forward,2011
202710,Jimmy Butler III,2020-21,6-6,230,Forward,2011
202710,Jimmy Butler III,2021-22,6-6,230,Forward,2011
202710,Jimmy Butler III,2017-18,6-6,230,Forward,2011
202710,Jimmy Butler III,2022-23,6-6,230,Forward,2011
202710,Jimmy Butler III,2023-24,6-6,230,Forward,2011
202710,Jimmy Butler III,2015-16,6-6,230,Forward,2011
202710,Jimmy Butler III,2019-20,6-6,230,Forward,2011
1630296,Braxton Key,2024-25,6-8,225,Forward,Undrafted
1630296,Braxton Key,2023-24,6-8,225,Forward,Undrafted
1630296,Braxton Key,2021-22,6-8,225,Forward,Undrafted
1630296,Braxton Key,2022-23,6-8,225,Forward,Undrafted
1630611,Gui Santos,2024-25,6-7,185,Forward,2022
1630611,Gui Santos,2023-24,6-7,185,Forward,2022
1642366,Quinten Post,2024-25,7-0,238,Center,2024
203110,Draymond Green,2018-19,6-6,230,Forward,2012
203110,Draymond Green,2024-25,6-6,230,Forward,2012
203110,Draymond Green,2016-17,6-6,230,Forward,2012
203110,Draymond Green,2020-21,6-6,230,Forward,2012
203110,Draymond Green,2021-22,6-6,230,Forward,2012
203110,Draymond Green,2017-18,6-6,230,Forward,2012
203110,Draymond Green,2022-23,6-6,230,Forward,2012
203110,Draymond Green,2023-24,6-6,230,Forward,2012
203110,Draymond Green,2015-16,6-6,230,Forward,2012
203110,Draymond Green,2019-20,6-6,230,Forward,2012
201939,Stephen Curry,2018-19,6-2,185,Guard,2009
201939,Stephen Curry,2024-25,6-2,185,Guard,2009
201939,Stephen Curry,2016-17,6-2,185,Guard,2009
201939,Stephen Curry,2020-21,6-2,185,Guard,2009
201939,Stephen Curry,2021-22,6-2,185,Guard,2009
201939,Stephen Curry,2017-18,6-2,185,Guard,2009
201939,Stephen Curry,2022-23,6-2,185,Guard,2009
201939,Stephen Curry,2023-24,6-2,185,Guard,2009
201939,Stephen Curry,2015-16,6-2,185,Guard,2009
201939,Stephen Curry,2019-20,6-2,185,Guard,2009
1628995,Kevin Knox II,2018-19,6-8,215,Forward,2018
1628995,Kevin Knox II,2024-25,6-8,215,Forward,2018
1628995,Kevin Knox II,2020-21,6-8,215,Forward,2018
1628995,Kevin Knox II,2021-22,6-8,215,Forward,2018
1628995,Kevin Knox II,2022-23,6-8,215,Forward,2018
1628995,Kevin Knox II,2023-24,6-8,215,Forward,2018
1628995,Kevin Knox II,2019-20,6-8,215,Forward,2018
1631218,Trayce Jackson-Davis,2024-25,6-9,245,Forward,2023
1631218,Trayce Jackson-Davis,2023-24,6-9,245,Forward,2023
1642050,Jackson Rowe,2024-25,6-6,210,Forward,Undrafted
1630311,Pat Spencer,2024-25,6-2,205,Guard,Undrafted
1630311,Pat Spencer,2023-24,6-2,205,Guard,Undrafted
1628988,Aaron Holiday,2018-19,6-0,185,Guard,2018
1628988,Aaron Holiday,2024-25,6-0,185,Guard,2018
1628988,Aaron Holiday,2020-21,6-0,185,Guard,2018
1628988,Aaron Holiday,2021-22,6-0,185,Guard,2018
1628988,Aaron Holiday,2022-23,6-0,185,Guard,2018
1628988,Aaron Holiday,2023-24,6-0,185,Guard,2018
1628988,Aaron Holiday,2019-20,6-0,185,Guard,2018
1641708,Amen Thompson,2024-25,6-7,200,Guard-Forward,2023
1641708,Amen Thompson,2023-24,6-7,200,Guard-Forward,2023
1629111,Jock Landale,2024-25,6-11,255,Center,Undrafted
1629111,Jock Landale,2023-24,6-11,255,Center,Undrafted
1629111,Jock Landale,2021-22,6-11,255,Center,Undrafted
1629111,Jock Landale,2022-23,6-11,255,Center,Undrafted
1642368,N'Faly Dante,2024-25,6-11,230,Center,Undrafted
1630224,Jalen Green,2024-25,6-4,186,Guard,2021
1630224,Jalen Green,2023-24,6-4,186,Guard,2021
1630224,Jalen Green,2021-22,6-4,186,Guard,2021
1630224,Jalen Green,2022-23,6-4,186,Guard,2021
1627832,Fred VanVleet,2018-19,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2024-25,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2016-17,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2020-21,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2021-22,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2017-18,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2022-23,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2023-24,6-0,197,Guard,Undrafted
1627832,Fred VanVleet,2019-20,6-0,197,Guard,Undrafted
1641715,Cam Whitmore,2024-25,6-6,230,Forward,2023
1641715,Cam Whitmore,2023-24,6-6,230,Forward,2023
1630256,Jae'Sean Tate,2024-25,6-4,230,Forward,Undrafted
1630256,Jae'Sean Tate,2020-21,6-4,230,Forward,Undrafted
1630256,Jae'Sean Tate,2021-22,6-4,230,Forward,Undrafted
1630256,Jae'Sean Tate,2022-23,6-4,230,Forward,Undrafted
1630256,Jae'Sean Tate,2023-24,6-4,230,Forward,Undrafted
1628415,Dillon Brooks,2018-19,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2024-25,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2020-21,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2021-22,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2017-18,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2022-23,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2023-24,6-7,225,Guard-Forward,2017
1628415,Dillon Brooks,2019-20,6-7,225,Guard-Forward,2017
1631095,Jabari Smith Jr.,2024-25,6-11,220,Forward,2022
1631095,Jabari Smith Jr.,2023-24,6-11,220,Forward,2022
1631095,Jabari Smith Jr.,2022-23,6-11,220,Forward,2022
203500,Steven Adams,2018-19,6-11,265,Center,2013
203500,Steven Adams,2024-25,6-11,265,Center,2013
203500,Steven Adams,2016-17,6-11,265,Center,2013
203500,Steven Adams,2020-21,6-11,265,Center,2013
203500,Steven Adams,2021-22,6-11,265,Center,2013
203500,Steven Adams,2017-18,6-11,265,Center,2013
203500,Steven Adams,2022-23,6-11,265,Center,2013
203500,Steven Adams,2015-16,6-11,265,Center,2013
203500,Steven Adams,2019-20,6-11,265,Center,2013
1642263,Reed Sheppard,2024-25,6-2,185,Guard,2024
1631106,Tari Eason,2024-25,6-8,215,Forward,2022
1631106,Tari Eason,2023-24,6-8,215,Forward,2022
1631106,Tari Eason,2022-23,6-8,215,Forward,2022
1631466,Nate Williams,2024-25,6-5,205,Guard,Undrafted
1631466,Nate Williams,2023-24,6-5,205,Guard,Undrafted
1631466,Nate Williams,2022-23,6-5,205,Guard,Undrafted
1630578,Alperen Sengun,2024-25,6-11,243,Center,2021
1630578,Alperen Sengun,2023-24,6-11,243,Center,2021
1630578,Alperen Sengun,2021-22,6-11,243,Center,2021
1630578,Alperen Sengun,2022-23,6-11,243,Center,2021
201145,Jeff Green,2018-19,6-8,235,Forward,2007
201145,Jeff Green,2024-25,6-8,235,Forward,2007
201145,Jeff Green,2016-17,6-8,235,Forward,2007
201145,Jeff Green,2020-21,6-8,235,Forward,2007
201145,Jeff Green,2021-22,6-8,235,Forward,2007
201145,Jeff Green,2017-18,6-8,235,Forward,2007
201145,Jeff Green,2022-23,6-8,235,Forward,2007
201145,Jeff Green,2023-24,6-8,235,Forward,2007
201145,Jeff Green,2015-16,6-8,235,Forward,2007
201145,Jeff Green,2019-20,6-8,235,Forward,2007
1631223,David Roddy,2024-25,6-4,255,Forward,2022
1631223,David Roddy,2023-24,6-4,255,Forward,2022
1631223,David Roddy,2022-23,6-4,255,Forward,2022
1629098,Jack McVeigh,2024-25,6-8,215,Guard-Forward,Undrafted
201935,James Harden,2018-19,6-5,220,Guard,2009
201935,James Harden,2024-25,6-5,220,Guard,2009
201935,James Harden,2016-17,6-5,220,Guard,2009
201935,James Harden,2020-21,6-5,220,Guard,2009
201935,James Harden,2021-22,6-5,220,Guard,2009
201935,James Harden,2017-18,6-5,220,Guard,2009
201935,James Harden,2022-23,6-5,220,Guard,2009
201935,James Harden,2023-24,6-5,220,Guard,2009
201935,James Harden,2015-16,6-5,220,Guard,2009
201935,James Harden,2019-20,6-5,220,Guard,2009
202695,Kawhi Leonard,2018-19,6-6,225,Forward,2011
202695,Kawhi Leonard,2024-25,6-6,225,Forward,2011
202695,Kawhi Leonard,2016-17,6-6,225,Forward,2011
202695,Kawhi Leonard,2020-21,6-6,225,Forward,2011
202695,Kawhi Leonard,2017-18,6-6,225,Forward,2011
202695,Kawhi Leonard,2022-23,6-6,225,Forward,2011
202695,Kawhi Leonard,2023-24,6-6,225,Forward,2011
202695,Kawhi Leonard,2015-16,6-6,225,Forward,2011
202695,Kawhi Leonard,2019-20,6-6,225,Forward,2011
1641754,Seth Lundy,2023-24,6-4,220,Guard-Forward,2023
1629599,Amir Coffey,2024-25,6-7,210,Guard-Forward,Undrafted
1629599,Amir Coffey,2020-21,6-7,210,Guard-Forward,Undrafted
1629599,Amir Coffey,2021-22,6-7,210,Guard-Forward,Undrafted
1629599,Amir Coffey,2022-23,6-7,210,Guard-Forward,Undrafted
1629599,Amir Coffey,2023-24,6-7,210,Guard-Forward,Undrafted
1629599,Amir Coffey,2019-20,6-7,210,Guard-Forward,Undrafted
1627739,Kris Dunn,2018-19,6-3,205,Guard,2016
1627739,Kris Dunn,2024-25,6-3,205,Guard,2016
1627739,Kris Dunn,2016-17,6-3,205,Guard,2016
1627739,Kris Dunn,2020-21,6-3,205,Guard,2016
1627739,Kris Dunn,2021-22,6-3,205,Guard,2016
1627739,Kris Dunn,2017-18,6-3,205,Guard,2016
1627739,Kris Dunn,2022-23,6-3,205,Guard,2016
1627739,Kris Dunn,2023-24,6-3,205,Guard,2016
1627739,Kris Dunn,2019-20,6-3,205,Guard,2016
1642280,Trentyn Flowers,2024-25,6-9,185,Forward,Undrafted
203992,Bogdan Bogdanović,2018-19,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2024-25,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2020-21,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2021-22,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2017-18,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2022-23,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2023-24,6-5,225,Guard,2014
203992,Bogdan Bogdanović,2019-20,6-5,225,Guard,2014
1641757,Jordan Miller,2024-25,6-5,194,Guard,2023
1641757,Jordan Miller,2023-24,6-5,194,Guard,2023
1642353,Cam Christie,2024-25,6-5,190,Guard,2024
1629234,Drew Eubanks,2018-19,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2024-25,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2020-21,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2021-22,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2022-23,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2023-24,6-10,245,Forward-Center,Undrafted
1629234,Drew Eubanks,2019-20,6-10,245,Forward-Center,Undrafted
1641738,Kobe Brown,2024-25,6-7,250,Forward,2023
1641738,Kobe Brown,2023-24,6-7,250,Forward,2023
1631116,Patrick Baldwin Jr.,2024-25,6-9,220,Forward,2022
1631116,Patrick Baldwin Jr.,2023-24,6-9,220,Forward,2022
1631116,Patrick Baldwin Jr.,2022-23,6-9,220,Forward,2022
1626181,Norman Powell,2018-19,6-3,215,Guard,2015
1626181,Norman Powell,2024-25,6-3,215,Guard,2015
1626181,Norman Powell,2016-17,6-3,215,Guard,2015
1626181,Norman Powell,2020-21,6-3,215,Guard,2015
1626181,Norman Powell,2021-22,6-3,215,Guard,2015
1626181,Norman Powell,2017-18,6-3,215,Guard,2015
1626181,Norman Powell,2022-23,6-3,215,Guard,2015
1626181,Norman Powell,2023-24,6-3,215,Guard,2015
1626181,Norman Powell,2015-16,6-3,215,Guard,2015
1626181,Norman Powell,2019-20,6-3,215,Guard,2015
1627732,Ben Simmons,2018-19,6-10,240,Guard-Forward,2016
1627732,Ben Simmons,2024-25,6-10,240,Guard-Forward,2016
1627732,Ben Simmons,2020-21,6-10,240,Guard-Forward,2016
1627732,Ben Simmons,2017-18,6-10,240,Guard-Forward,2016
1627732,Ben Simmons,2022-23,6-10,240,Guard-Forward,2016
1627732,Ben Simmons,2023-24,6-10,240,Guard-Forward,2016
